id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
gcRw-jJvfaHPJgUE363zCw,m-and-r-pizza-bronx,M & R Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/sFBYLU12lA6UPsbU5xWO_A/o.jpg,False,https://www.yelp.com/biz/m-and-r-pizza-bronx?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,33,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.8806643, 'longitude': -73.8830342}","['delivery', 'pickup']",$,"{'address1': '7 E 208th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10467', 'country': 'US', 'state': 'NY', 'display_address': ['7 E 208th St', 'Bronx, NY 10467']}",+17186530008,(718) 653-0008,7696.483567248443
DauDrnNt-P2Q0b1UMxA58A,simply-vietnamese-tenafly,Simply Vietnamese,https://s3-media1.fl.yelpcdn.com/bphoto/61Kq_pryNeikHs-yVODq8w/o.jpg,False,https://www.yelp.com/biz/simply-vietnamese-tenafly?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,353,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,"{'latitude': 40.92598, 'longitude': -73.96388}","['delivery', 'pickup']",$$,"{'address1': '1 Highwood Ave', 'address2': None, 'address3': '', 'city': 'Tenafly', 'zip_code': '07670', 'country': 'US', 'state': 'NJ', 'display_address': ['1 Highwood Ave', 'Tenafly, NJ 07670']}",+12015687770,(201) 568-7770,7592.297018656677
B3uqmtau51fHEk1Io269yQ,gallo-deli-dobbs-ferry-2,Gallo Deli,https://s3-media4.fl.yelpcdn.com/bphoto/KsS9fF1_VadEgJ-GwyPtZQ/o.jpg,False,https://www.yelp.com/biz/gallo-deli-dobbs-ferry-2?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,13,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 41.01431913499, 'longitude': -73.8602205433401}","['delivery', 'pickup']",,"{'address1': '187 Ashford Ave', 'address2': '', 'address3': None, 'city': 'Dobbs Ferry', 'zip_code': '10522', 'country': 'US', 'state': 'NY', 'display_address': ['187 Ashford Ave', 'Dobbs Ferry, NY 10522']}",+19144795852,(914) 479-5852,7348.91017494335
L5eg65F1ahu-CFNA0_Sf8A,foova-tenafly,Foova,https://s3-media4.fl.yelpcdn.com/bphoto/twfbpEPlHw5Rr_nbf2Bgwg/o.jpg,False,https://www.yelp.com/biz/foova-tenafly?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,31,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 40.9257063, 'longitude': -73.9664547}","['delivery', 'pickup']",$$$$,"{'address1': '3 S Summit St', 'address2': None, 'address3': None, 'city': 'Tenafly', 'zip_code': '07670', 'country': 'US', 'state': 'NJ', 'display_address': ['3 S Summit St', 'Tenafly, NJ 07670']}",+12012271511,(201) 227-1511,7791.042912451199
MEQJnsHQiatSaKmwj-4zuQ,bluebamboo-restaurant-mount-vernon,BlueBamboo Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/Uw52aL_kHwkEJ17WNla49g/o.jpg,False,https://www.yelp.com/biz/bluebamboo-restaurant-mount-vernon?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,4,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",3.0,"{'latitude': 40.90447, 'longitude': -73.83416}","['delivery', 'pickup']",,"{'address1': '267 South 4th Ave', 'address2': None, 'address3': '', 'city': 'Mount Vernon', 'zip_code': '10550', 'country': 'US', 'state': 'NY', 'display_address': ['267 South 4th Ave', 'Mount Vernon, NY 10550']}",+19148630099,(914) 863-0099,6301.611772825179
__2TH8yKnk1GjcgL2MZEIw,club-valle-restaurant-cafè-bronx,Club Valle Restaurant Cafè,https://s3-media3.fl.yelpcdn.com/bphoto/XC-AfP72uuvgoywk-Q_oXw/o.jpg,False,https://www.yelp.com/biz/club-valle-restaurant-caf%C3%A8-bronx?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,10,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'bars', 'title': 'Bars'}]",3.0,"{'latitude': 40.87862, 'longitude': -73.87276}","['delivery', 'pickup']",,"{'address1': '352 E Gun Hill Rd', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10467', 'country': 'US', 'state': 'NY', 'display_address': ['352 E Gun Hill Rd', 'Bronx, NY 10467']}",+17187983755,(718) 798-3755,7937.099517955222
fdXGVDzzUeEyZHqq5XGi-w,en-lai-chinese-kitchen-yonkers,En Lai Chinese Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/VYJPNvW2-gP8x66rGgOrbA/o.jpg,False,https://www.yelp.com/biz/en-lai-chinese-kitchen-yonkers?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,28,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 40.91051, 'longitude': -73.88346}","['delivery', 'pickup']",$,"{'address1': '85 Tibbetts Rd', 'address2': '', 'address3': '', 'city': 'Yonkers', 'zip_code': '10705', 'country': 'US', 'state': 'NY', 'display_address': ['85 Tibbetts Rd', 'Yonkers, NY 10705']}",+19144760647,(914) 476-0647,4382.82364502995
fDwhKGQqbRkul0UdzD8QKQ,the-pub-yonkers-2,The Pub,https://s3-media4.fl.yelpcdn.com/bphoto/KCHc7TEAV3ZgNyAEc1ELuw/o.jpg,False,https://www.yelp.com/biz/the-pub-yonkers-2?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,90,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",2.5,"{'latitude': 40.919533, 'longitude': -73.864777}",[],$$,"{'address1': '810 Yonkers Ave', 'address2': '', 'address3': '', 'city': 'Yonkers', 'zip_code': '10704', 'country': 'US', 'state': 'NY', 'display_address': ['810 Yonkers Ave', 'Yonkers, NY 10704']}",+19144572531,(914) 457-2531,3593.995533697736
QsZI-zh5h4ZhVn12Q0icPw,paraiso-caribeno-mount-vernon-3,Paraiso Caribeno,https://s3-media1.fl.yelpcdn.com/bphoto/B3mEpOrrb3QpNo7BzkxQZw/o.jpg,False,https://www.yelp.com/biz/paraiso-caribeno-mount-vernon-3?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,3,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'caribbean', 'title': 'Caribbean'}]",2.5,"{'latitude': 40.9129, 'longitude': -73.83331}","['delivery', 'pickup']",,"{'address1': '110 E Prospect Ave', 'address2': '', 'address3': None, 'city': 'Mount Vernon', 'zip_code': '10550', 'country': 'US', 'state': 'NY', 'display_address': ['110 E Prospect Ave', 'Mount Vernon, NY 10550']}",+19143639420,(914) 363-9420,5623.306460841758
dHBPdgXiYhbDig7BAZnH_A,edo-japanese-steakhouse-pelham,Edo Japanese Steakhouse,https://s3-media1.fl.yelpcdn.com/bphoto/_aqlJPAyY1HYDIAK2wZ7nA/o.jpg,False,https://www.yelp.com/biz/edo-japanese-steakhouse-pelham?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,360,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 40.89703490305533, 'longitude': -73.80403928122585}","['delivery', 'pickup']",$$,"{'address1': '4787 Boston Post Rd', 'address2': '', 'address3': '', 'city': 'Pelham', 'zip_code': '10803', 'country': 'US', 'state': 'NY', 'display_address': ['4787 Boston Post Rd', 'Pelham, NY 10803']}",+19147381413,(914) 738-1413,8625.771673490923
no_7CcZJOnfgAYvjNkM3rQ,golden-fountain-chinese-restaurant-yonkers,Golden Fountain Chinese Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/g9sq8xszlYYF87ULPMnJ8Q/o.jpg,False,https://www.yelp.com/biz/golden-fountain-chinese-restaurant-yonkers?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,20,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",3.5,"{'latitude': 40.9143707, 'longitude': -73.8509427}",['delivery'],,"{'address1': '1232 Yonkers Ave', 'address2': '', 'address3': '', 'city': 'Yonkers', 'zip_code': '10704', 'country': 'US', 'state': 'NY', 'display_address': ['1232 Yonkers Ave', 'Yonkers, NY 10704']}",+19142378899,(914) 237-8899,4601.953433004491
73PuQ6kXDY0f1_dZXOAUsQ,da-giorgio-new-rochelle,Da Giorgio,https://s3-media1.fl.yelpcdn.com/bphoto/gFw37OtoTZISoHcNSk2ETw/o.jpg,False,https://www.yelp.com/biz/da-giorgio-new-rochelle?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,121,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.9485376736526, 'longitude': -73.7924014159559}","['delivery', 'pickup']",$$,"{'address1': '77 Quaker Ridge Rd', 'address2': None, 'address3': None, 'city': 'New Rochelle', 'zip_code': '10804', 'country': 'US', 'state': 'NY', 'display_address': ['77 Quaker Ridge Rd', 'New Rochelle, NY 10804']}",+19142352727,(914) 235-2727,7297.838327852038
u8Q8EW3tfDjA_kWrxZ2L6g,longhorn-steakhouse-yonkers-2,LongHorn Steakhouse,https://s3-media4.fl.yelpcdn.com/bphoto/u4X9Ophf4Ju_54GicUtqZA/o.jpg,False,https://www.yelp.com/biz/longhorn-steakhouse-yonkers-2?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,289,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.0,"{'latitude': 40.929333254759946, 'longitude': -73.85173175520802}",[],$$,"{'address1': '9055 Xavier Dr', 'address2': '', 'address3': '', 'city': 'Yonkers', 'zip_code': '10704', 'country': 'US', 'state': 'NY', 'display_address': ['9055 Xavier Dr', 'Yonkers, NY 10704']}",+19149633491,(914) 963-3491,3246.6538918245137
4TgxL_0AlUoCyXT2yVmLJw,caracas-fusion-new-rochelle,Caracas Fusion,https://s3-media3.fl.yelpcdn.com/bphoto/jOFaqoD0Xl22DwPAvsRorQ/o.jpg,False,https://www.yelp.com/biz/caracas-fusion-new-rochelle?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,11,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}]",4.5,"{'latitude': 40.90877951975098, 'longitude': -73.78244303008005}","['delivery', 'pickup']",,"{'address1': '6 Memorial Hwy', 'address2': '', 'address3': None, 'city': 'New Rochelle', 'zip_code': '10801', 'country': 'US', 'state': 'NY', 'display_address': ['6 Memorial Hwy', 'New Rochelle, NY 10801']}",+19148046924,(914) 804-6924,9327.46851792801
wu5xCv_MkDdX98f6KpeS3Q,broadway-diner-yonkers-3,Broadway Diner,https://s3-media3.fl.yelpcdn.com/bphoto/6IS5ksoOesyq81sBZA_7Rw/o.jpg,False,https://www.yelp.com/biz/broadway-diner-yonkers-3?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,84,"[{'alias': 'diners', 'title': 'Diners'}]",3.0,"{'latitude': 40.91293, 'longitude': -73.89641}","['delivery', 'pickup']",$$,"{'address1': '590 S Broadway', 'address2': '', 'address3': '', 'city': 'Yonkers', 'zip_code': '10705', 'country': 'US', 'state': 'NY', 'display_address': ['590 S Broadway', 'Yonkers, NY 10705']}",+19149699998,(914) 969-9998,4350.005734028889
--ermiD_aia8aiptGGd7CQ,clairmont-diner-yonkers,Clairmont Diner,https://s3-media2.fl.yelpcdn.com/bphoto/ddz0f_0jty9aUM3qs_29eg/o.jpg,False,https://www.yelp.com/biz/clairmont-diner-yonkers?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,62,"[{'alias': 'diners', 'title': 'Diners'}]",3.5,"{'latitude': 40.91816, 'longitude': -73.85926}","['delivery', 'pickup']",$$,"{'address1': '929 Yonkers Ave', 'address2': '', 'address3': '', 'city': 'Yonkers', 'zip_code': '10704', 'country': 'US', 'state': 'NY', 'display_address': ['929 Yonkers Ave', 'Yonkers, NY 10704']}",+19144230482,(914) 423-0482,3888.9192874451014
1MrFlqnLaWNdkzNEIZFnzQ,mac-n-wings-new-rochelle-3,Mac N Wings,https://s3-media1.fl.yelpcdn.com/bphoto/3GuS94AXnWBmYuno839vkg/o.jpg,False,https://www.yelp.com/biz/mac-n-wings-new-rochelle-3?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,2,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'latitude': 40.9107493, 'longitude': -73.7782271}","['delivery', 'pickup']",,"{'address1': '4 Franklin Ave', 'address2': None, 'address3': '', 'city': 'New Rochelle', 'zip_code': '10805', 'country': 'US', 'state': 'NY', 'display_address': ['4 Franklin Ave', 'New Rochelle, NY 10805']}",+19143808461,(914) 380-8461,9534.345565492966
gED3ep4dX5FP_FYVTkokIQ,salvatores-of-soho-bronx,Salvatores of Soho,https://s3-media3.fl.yelpcdn.com/bphoto/aqrp4FTr_9kYlb3qtjJRbw/o.jpg,False,https://www.yelp.com/biz/salvatores-of-soho-bronx?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,313,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.8875232, 'longitude': -73.90704}",['delivery'],$$,"{'address1': '3738 Riverdale Ave', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['3738 Riverdale Ave', 'Bronx, NY 10463']}",+17185487499,(718) 548-7499,7292.597934092725
6CutdyyNi-wjh5QXMOielw,atit-thai-restaurant-new-rochelle-2,Atit Thai Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/Rd6Cf3yqzf9x0rPi5nUWig/o.jpg,False,https://www.yelp.com/biz/atit-thai-restaurant-new-rochelle-2?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,62,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 40.907512, 'longitude': -73.779167}","['delivery', 'pickup']",$$,"{'address1': '134 North Ave', 'address2': None, 'address3': '', 'city': 'New Rochelle', 'zip_code': '10801', 'country': 'US', 'state': 'NY', 'display_address': ['134 North Ave', 'New Rochelle, NY 10801']}",+19143552437,(914) 355-2437,9614.764787389307
d9fjc50z5vT3euVYP-z6aw,riverdale-gourmet-deli-bronx,Riverdale Gourmet Deli,https://s3-media1.fl.yelpcdn.com/bphoto/FphDRDQuQ3HGzl4KPkvr_A/o.jpg,False,https://www.yelp.com/biz/riverdale-gourmet-deli-bronx?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,8,"[{'alias': 'delis', 'title': 'Delis'}]",3.0,"{'latitude': 40.886387, 'longitude': -73.907186}","['delivery', 'pickup']",,"{'address1': '3543 Riverdale Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['3543 Riverdale Ave', 'Bronx, NY 10463']}",+17184323015,(718) 432-3015,7432.306165388134
Cdfk6TPrv554h6zHrcXZJg,golden-dragon-restaurant-yonkers,Golden Dragon Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/HAqclT8Np_forCOUMfjEVg/o.jpg,False,https://www.yelp.com/biz/golden-dragon-restaurant-yonkers?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,37,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 40.922411, 'longitude': -73.8634427}","['delivery', 'pickup']",$,"{'address1': '785 Yonkers Ave', 'address2': '', 'address3': '', 'city': 'Yonkers', 'zip_code': '10704', 'country': 'US', 'state': 'NY', 'display_address': ['785 Yonkers Ave', 'Yonkers, NY 10704']}",+19144238766,(914) 423-8766,3326.627819637199
6MDEMGUA1OU9S2Ry7PE-2A,popeyes-louisiana-kitchen-bronx-23,Popeyes Louisiana Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/Bkf7dO6bQD0qx0ZCebTMFg/o.jpg,False,https://www.yelp.com/biz/popeyes-louisiana-kitchen-bronx-23?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,12,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'latitude': 40.880996, 'longitude': -73.883637}","['delivery', 'pickup']",$$,"{'address1': '3411 Jerome Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10467', 'country': 'US', 'state': 'NY', 'display_address': ['3411 Jerome Ave', 'Bronx, NY 10467']}",+19292225000,(929) 222-5000,7660.541377637584
hlbihpX8g_mL5A2Wjj8unw,kaieteur-bronx-restaurant-and-bakery-bronx-3,Kaieteur Bronx Restaurant & Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/ODoVnKRiSrS70z9j3i6jZw/o.jpg,False,https://www.yelp.com/biz/kaieteur-bronx-restaurant-and-bakery-bronx-3?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,14,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'indpak', 'title': 'Indian'}]",3.0,"{'latitude': 40.89778982351, 'longitude': -73.8548576879766}","['delivery', 'pickup']",,"{'address1': '4379 White Plains Rd', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10466', 'country': 'US', 'state': 'NY', 'display_address': ['4379 White Plains Rd', 'Bronx, NY 10466']}",+17182318700,(718) 231-8700,6137.9406575591975
aidZpXrufp3t-cV1tMTzOQ,metate-bronx,Metate,https://s3-media2.fl.yelpcdn.com/bphoto/jLNDgtYGmUSdjljW5POyeA/o.jpg,False,https://www.yelp.com/biz/metate-bronx?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,199,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'latitude': 40.8860208, 'longitude': -73.9100364}","['delivery', 'pickup']",$$,"{'address1': '3515 Johnson Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['3515 Johnson Ave', 'Bronx, NY 10463']}",+17185434444,(718) 543-4444,7545.173843917164
joKEg8kJnQPNys0vLzpBOA,acapella-238-pizzeria-bronx,Acapella 238 Pizzeria,https://s3-media3.fl.yelpcdn.com/bphoto/0wR41Hq2b9IV69zJnXd-aQ/o.jpg,False,https://www.yelp.com/biz/acapella-238-pizzeria-bronx?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,45,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 40.8835, 'longitude': -73.89786}","['delivery', 'pickup']",$,"{'address1': '124 W 238th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['124 W 238th St', 'Bronx, NY 10463']}",+13478438090,(347) 843-8090,7542.537224411646
VZwQ6aYfz2-02-s4w5mYNg,calabria-mia-restaurant-catering-yonkers,Calabria Mia Restaurant Catering,https://s3-media3.fl.yelpcdn.com/bphoto/I9XDCzAdQdgnQTLe3djsjA/o.jpg,False,https://www.yelp.com/biz/calabria-mia-restaurant-catering-yonkers?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,51,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.971458, 'longitude': -73.834999}","['delivery', 'pickup']",$$,"{'address1': '2150 Central Park Ave', 'address2': None, 'address3': '', 'city': 'Yonkers', 'zip_code': '10710', 'country': 'US', 'state': 'NY', 'display_address': ['2150 Central Park Ave', 'Yonkers, NY 10710']}",+19142229555,(914) 222-9555,4426.5932846966225
QDjB5rLaYF-7KQ2yQp_lAw,marina-view-new-rochelle,Marina View,https://s3-media3.fl.yelpcdn.com/bphoto/LuBzhSdtDyU4wRntQoPfqg/o.jpg,False,https://www.yelp.com/biz/marina-view-new-rochelle?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,27,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.8938605277758, 'longitude': -73.7822487037037}","['delivery', 'pickup']",,"{'address1': '290 Drake Ave', 'address2': '', 'address3': None, 'city': 'New Rochelle', 'zip_code': '10805', 'country': 'US', 'state': 'NY', 'display_address': ['290 Drake Ave', 'New Rochelle, NY 10805']}",+19142355252,(914) 235-5252,10255.398111925777
m10QaItxSHbJa1XjQFOOJA,mingles-bronx,Mingles,https://s3-media2.fl.yelpcdn.com/bphoto/NSEpVsB503QnKt2noU08Hg/o.jpg,False,https://www.yelp.com/biz/mingles-bronx?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,31,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'cafes', 'title': 'Cafes'}]",2.5,"{'latitude': 40.8846189, 'longitude': -73.8318809}",['delivery'],$$,"{'address1': '4012 Boston Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10475', 'country': 'US', 'state': 'NY', 'display_address': ['4012 Boston Rd', 'Bronx, NY 10475']}",+17183209505,(718) 320-9505,8271.345748517542
a26mpVMHJYYsKn06O07qoA,eldorado-diner-scarsdale-2,Eldorado Diner,https://s3-media4.fl.yelpcdn.com/bphoto/dNQFtHHv3_YZ2NC-xDUwQA/o.jpg,False,https://www.yelp.com/biz/eldorado-diner-scarsdale-2?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,136,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]",3.0,"{'latitude': 40.9961088957739, 'longitude': -73.8178211858384}","['delivery', 'pickup']",$$,"{'address1': '784 Central Park Ave', 'address2': None, 'address3': None, 'city': 'Scarsdale', 'zip_code': '10583', 'country': 'US', 'state': 'NY', 'display_address': ['784 Central Park Ave', 'Scarsdale, NY 10583']}",+19147133993,(914) 713-3993,7288.500570285633
M895CgnC5yj5vMW7DsyrBQ,south-east-asian-cuisine-scarsdale,South East Asian Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/GC5FQsnl7aHSV5up36Jo9g/o.jpg,False,https://www.yelp.com/biz/south-east-asian-cuisine-scarsdale?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,53,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.9869451844329, 'longitude': -73.8103349216059}","['delivery', 'pickup']",$$,"{'address1': '75 Garth Rd', 'address2': '', 'address3': '', 'city': 'Scarsdale', 'zip_code': '10583', 'country': 'US', 'state': 'NY', 'display_address': ['75 Garth Rd', 'Scarsdale, NY 10583']}",+19147238898,(914) 723-8898,7110.226212544932
Pra_Vth5cMCIJv4cehzTCA,kishuya-ramen-bar-and-izakaya-hartsdale-2,Kishuya Ramen Bar & Izakaya,https://s3-media2.fl.yelpcdn.com/bphoto/HPq6bFCCrgIcmWDChAGLSQ/o.jpg,False,https://www.yelp.com/biz/kishuya-ramen-bar-and-izakaya-hartsdale-2?adjust_creative=IFiibPQ3l341tFSbhqLzFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=IFiibPQ3l341tFSbhqLzFw,177,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",3.5,"{'latitude': 41.015213, 'longitude': -73.803205}","['delivery', 'pickup']",$$,"{'address1': '163 S Central Ave', 'address2': '', 'address3': '', 'city': 'Hartsdale', 'zip_code': '10530', 'country': 'US', 'state': 'NY', 'display_address': ['163 S Central Ave', 'Hartsdale, NY 10530']}",+19149490600,(914) 949-0600,9677.921288816933
